id,treat,treatxpost,imr,month,zip,frq_purchases,qty_purchases,val_purchases
123,1,1,2.73,23,55379,21,45,1337.22
124,1,1,2.63,23,60051,18,40,1044.08
125,1,1,2.56,23,48838,22,44,1153.44
126,1,1,2.73,23,90044,16,35,941.18
127,1,1,2.51,23,95650,17,20,798.82
128,1,1,2.69,23,7060,18,42,1244.77
129,1,1,2.53,23,21224,14,24,976.58
130,1,1,2.66,23,46055,20,54,1305.05
131,1,1,2.51,23,40118,13,44,1286.97
132,1,1,2.58,23,90280,26,38,748.48
133,1,1,2.77,23,21208,14,38,1161.24
134,1,1,2.48,23,18045,20,46,1176.79
135,1,1,2.79,23,70001,20,30,852.48
136,1,1,2.87,23,21043,24,42,1076.06
137,1,1,2.82,23,25701,15,39,1135.55
138,1,1,2.54,23,32801,19,44,1112.01
139,1,1,2.61,23,90006,17,33,1188.84
140,1,1,3.19,23,13211,18,40,1243.79
141,1,1,3.88,23,33460,12,28,1086.54
142,1,1,2.59,23,20705,16,44,923.24
143,1,1,2.53,23,28547,12,21,1196.68
144,1,1,2.46,23,33027,11,34,691.68
145,1,1,2.47,23,32024,15,34,927.62
146,1,1,2.7,23,32609,14,46,1469.86
147,1,1,2.55,23,80916,26,37,1177.03
148,1,1,2.59,23,11411,17,26,1090.98
149,1,1,3.64,23,37771,11,13,801.63
150,1,1,3.22,23,37916,21,21,639.36
151,1,1,2.77,23,90501,10,44,730.92
152,1,1,2.52,23,76034,24,35,763.6
153,1,1,2.61,23,96826,19,36,696.73
154,1,1,2.62,23,87144,15,35,679.15
155,1,1,2.75,23,27587,17,39,819.61
156,1,1,2.53,23,45858,22,32,1051.43
157,1,1,2.49,23,91356,16,32,1125.02
158,1,1,2.69,23,53186,15,42,1161.95
159,1,1,3.05,23,90303,14,33,888.92
160,1,1,2.4,23,33023,25,39,1109.48
161,1,1,2.5,23,53188,18,40,1112.64
162,1,1,2.56,23,14850,18,48,1521.64
163,1,1,2.71,23,48135,14,44,519.88
164,1,1,2.53,23,48188,28,30,1009.04
165,1,1,2.57,23,19111,15,31,774.98
166,1,1,2.53,23,7107,17,41,1357.57
167,1,1,2.7,23,53090,18,32,1020.47
168,1,1,2.57,23,11717,20,48,1195.42
169,1,1,2.43,23,32811,17,45,953.28
170,1,1,2.67,23,60660,13,30,1291.11
171,1,1,2.76,23,75228,23,31,684.02
172,1,1,2.87,23,8221,13,40,851.84
173,1,1,2.53,23,76040,25,56,908.58
174,1,1,2.67,23,76039,20,27,1216.84
175,1,1,2.79,23,84044,19,34,1089.49
176,1,1,2.52,23,60008,14,34,1025.17
177,1,1,2.54,23,33351,27,36,1142.1
178,1,1,2.47,23,41091,9,31,1241.41
179,1,1,2.54,23,12302,21,36,931.05
180,1,1,2.71,23,33411,16,40,1180.54
181,1,1,2.55,23,95973,24,46,1477.85
182,1,1,2.7,23,83644,17,43,855.04
183,1,1,2.64,23,2452,15,40,1282.77
184,1,1,2.49,23,80634,24,25,1026.57
185,1,1,2.81,23,60173,20,52,1119.13
186,1,1,2.59,23,99218,24,41,1289.24
187,1,1,2.53,23,85335,20,43,1374.92
188,1,1,2.88,23,14626,17,54,1173.8
189,1,1,3.16,23,67525,25,31,832.1
190,1,1,2.63,23,3044,18,30,1411.11
191,1,1,2.49,23,32812,21,33,956.77
192,1,1,2.45,23,92591,18,39,1069.38
193,1,1,2.57,23,6614,23,39,929.57
194,1,1,2.5,23,11763,17,30,1159.87
195,1,1,2.6,23,62960,11,50,824.89
196,1,1,2.5,23,34480,27,33,914.11
197,1,1,2.53,23,7719,21,29,975.48
198,1,1,2.54,23,49713,25,50,806.49
199,1,1,2.65,23,60445,17,36,1354.08
200,1,1,2.44,23,32258,23,29,1358.75
1,0,0,2.95,24,37166,15,43,787.35
2,0,0,2.65,24,11692,13,31,1068.26
3,0,0,2.64,24,34711,22,22,926.1
4,0,0,2.5,24,1904,11,36,905.55
5,0,0,2.7,24,19143,11,42,1212.88
6,0,0,2.69,24,39429,11,28,615.16
7,0,0,2.51,24,70726,14,38,1103.67
8,0,0,2.6,24,35216,20,45,703.96
9,0,0,2.6,24,55104,13,39,1026.86
10,0,0,2.46,24,85027,20,34,1268.32
11,0,0,2.52,24,30019,17,29,1168.66
12,0,0,2.61,24,85043,16,47,944.23
13,0,0,2.51,24,87113,14,36,1113.34
14,0,0,2.65,24,35007,12,42,742.6
15,0,0,2.5,24,78664,13,46,1028.26
16,0,0,2.5,24,43068,13,28,870.49
17,0,0,2.54,24,62690,17,32,1030.53
18,0,0,2.63,24,44095,17,29,1090.11
19,0,0,2.77,24,15202,14,41,1179.17
20,0,0,2.47,24,11801,17,50,1038.93
21,0,0,2.54,24,10462,11,41,1058.52
22,0,0,2.5,24,10312,14,27,1328.48
23,0,0,3,24,93727,21,39,687.28
24,0,0,2.6,24,10567,23,30,611.55
25,0,0,3.08,24,95677,18,31,882.25
26,0,0,2.73,24,8840,13,32,1347.19
27,0,0,2.49,24,32822,18,27,1136.41
28,0,0,2.52,24,2191,14,28,1207.71
29,0,0,2.58,24,35674,25,45,868.46
30,0,0,3.19,24,32205,14,25,1003.61
31,0,0,2.44,24,33325,19,32,824.55
32,0,0,2.83,24,58078,18,32,601.81
33,0,0,2.64,24,48105,17,28,633.79
34,0,0,2.76,24,14617,18,29,1074.12
35,0,0,2.59,24,80231,12,38,734.93
36,0,0,2.94,24,32822,18,30,710.81
37,0,0,3.96,24,78046,15,38,440.87
38,0,0,3.66,24,90270,16,32,917.57
39,0,0,3.02,24,21228,12,43,1377.94
40,0,0,2.48,24,61275,20,34,924.97
41,0,0,4.03,24,49643,11,24,989.62
42,0,0,2.7,24,21502,17,22,940.36
43,0,0,2.53,24,78748,19,52,1189.57
44,0,0,2.44,24,33023,12,43,1088.82
45,0,0,2.51,24,11040,23,38,1001
46,0,0,2.5,24,78413,9,44,800.48
47,0,0,2.6,24,19118,18,47,993.31
48,0,0,2.78,24,23838,16,35,842.73
49,0,0,2.55,24,44067,17,10,1210.5
50,0,0,2.56,24,70582,12,33,1117.09
51,0,0,2.55,24,90254,21,42,926.01
52,0,0,2.55,24,12550,21,27,1234.57
53,0,0,2.71,24,94591,23,26,1051.98
54,0,0,2.62,24,75460,20,29,1014.42
55,0,0,2.53,24,53207,18,44,1077.09
56,0,0,3.78,24,85390,13,30,1027.16
57,0,0,2.5,24,33615,19,41,1266.36
58,0,0,2.69,24,90029,27,32,1292.24
59,0,0,2.52,24,27518,21,29,877.49
60,0,0,2.71,24,85719,27,30,1080.03
61,0,0,2.51,24,53548,18,38,1410.26
62,0,0,2.67,24,40228,15,51,1297.26
63,0,0,2.57,24,43616,17,39,937.22
64,0,0,2.69,24,7044,18,26,1189.97
65,0,0,2.52,24,83622,27,39,1259.41
66,0,0,2.75,24,75181,17,40,1185.36
67,0,0,2.79,24,60502,19,37,964.51
68,0,0,2.9,24,70570,18,26,762.57
69,0,0,2.62,24,85053,14,48,1056.23
70,0,0,2.53,24,8021,16,35,733.78
71,0,0,2.46,24,85212,19,36,866.07
72,0,0,3.1,24,8731,7,31,828.63
73,0,0,2.5,24,28173,10,45,1052.24
74,0,0,3.86,24,23881,11,32,925.91
75,0,0,2.59,24,29170,20,19,1223.89
76,0,0,2.5,24,18252,16,46,1098.03
77,0,0,2.58,24,77489,18,37,566.34
78,0,0,2.46,24,96814,14,33,830
79,0,0,2.6,24,10465,15,43,1079.44
80,0,0,2.62,24,75006,17,40,1005.26
81,0,0,2.66,24,91352,15,34,1061.63
82,0,0,2.48,24,8054,18,45,1218.16
83,0,0,2.51,24,33433,19,16,1107.29
84,0,0,2.61,24,44405,21,32,887.2
85,0,0,2.67,24,23462,20,29,1041.86
86,0,0,2.68,24,37087,16,20,492.15
87,0,0,2.5,24,80014,16,29,1092.21
88,0,0,2.78,24,27571,17,38,1169.42
89,0,0,2.61,24,52632,14,30,1419.1
90,0,0,2.56,24,7110,18,21,950.84
91,0,0,2.58,24,85053,19,40,1054.91
92,0,0,2.63,24,76021,14,43,707.66
93,0,0,2.49,24,92562,22,46,886.33
94,0,0,2.63,24,11727,13,30,729.28
95,0,0,2.67,24,30701,23,38,1237.28
96,0,0,2.41,24,92104,18,35,982
97,0,0,2.71,24,48906,21,31,1082.18
98,0,0,2.64,24,87112,17,30,932.96
99,0,0,2.6,24,49783,15,28,1126.07
100,0,0,2.57,24,11222,18,30,1152.42
101,1,1,2.8,24,66205,16,34,1023.58
102,1,1,4.11,24,47872,14,16,1062.52
103,1,1,2.71,24,11901,19,43,877.19
104,1,1,2.92,24,90022,9,21,612.33
105,1,1,4,24,77845,12,33,1031.26
106,1,1,2.62,24,46310,16,25,1173.92
107,1,1,2.61,24,8690,17,37,768.18
108,1,1,3.98,24,35803,15,36,904.05
109,1,1,2.74,24,75212,21,30,796.51
110,1,1,2.53,24,83854,20,37,594.2
111,1,1,2.43,24,85022,20,33,940.77
112,1,1,2.49,24,67601,15,36,1327.24
113,1,1,2.64,24,2324,19,38,926.07
114,1,1,2.53,24,62401,16,49,1427.27
115,1,1,2.75,24,91402,15,37,1284.91
116,1,1,2.61,24,43119,17,36,1388.27
117,1,1,2.58,24,67601,5,36,1154.49
118,1,1,2.47,24,68039,24,56,1063.21
119,1,1,2.58,24,45331,18,48,1125.87
120,1,1,2.69,24,37042,17,34,791.71
121,1,1,2.51,24,15062,16,35,562.59
122,1,1,2.73,24,75088,17,42,809.27
123,1,1,2.73,24,55379,17,24,840.99
124,1,1,2.63,24,60051,13,36,1524.42
125,1,1,2.56,24,48838,15,29,884.15
126,1,1,2.73,24,90044,18,43,1026.16
127,1,1,2.51,24,95650,17,35,973.11
128,1,1,2.69,24,7060,17,42,712.15
129,1,1,2.53,24,21224,14,51,1132.93
130,1,1,2.66,24,46055,14,54,816.19
131,1,1,2.51,24,40118,19,35,1008.53
132,1,1,2.58,24,90280,15,40,1303.97
133,1,1,2.77,24,21208,13,46,1149.97
134,1,1,2.48,24,18045,15,31,1033.06
135,1,1,2.79,24,70001,18,24,632.43
136,1,1,2.87,24,21043,18,45,1002.01
137,1,1,2.82,24,25701,22,42,839.92
138,1,1,2.54,24,32801,15,44,1105.27
139,1,1,2.61,24,90006,18,32,1127.5
140,1,1,3.19,24,13211,8,32,1043.92
141,1,1,3.88,24,33460,17,30,1099.96
142,1,1,2.59,24,20705,17,42,522.31
143,1,1,2.53,24,28547,21,37,1002.05
144,1,1,2.46,24,33027,19,25,1320.7
145,1,1,2.47,24,32024,15,24,910.16
146,1,1,2.7,24,32609,23,29,719.85
147,1,1,2.55,24,80916,18,41,1214.08
148,1,1,2.59,24,11411,19,32,1002.24
149,1,1,3.64,24,37771,11,26,746.97
150,1,1,3.22,24,37916,17,32,798.31
151,1,1,2.77,24,90501,14,24,1023.25
152,1,1,2.52,24,76034,15,29,1088.41
153,1,1,2.61,24,96826,19,53,546.98
154,1,1,2.62,24,87144,25,38,689.71
155,1,1,2.75,24,27587,18,34,1063.66
156,1,1,2.53,24,45858,18,42,1356.76
157,1,1,2.49,24,91356,20,35,1017.89
158,1,1,2.69,24,53186,18,37,1229
159,1,1,3.05,24,90303,13,39,1124.46
160,1,1,2.4,24,33023,19,39,1164.53
161,1,1,2.5,24,53188,23,25,954.38
162,1,1,2.56,24,14850,19,43,1071.44
163,1,1,2.71,24,48135,20,29,1168.71
164,1,1,2.53,24,48188,20,39,1381.4
165,1,1,2.57,24,19111,19,38,1022.79
166,1,1,2.53,24,7107,16,37,1500.83
167,1,1,2.7,24,53090,15,25,1058.41
168,1,1,2.57,24,11717,18,22,992.17
169,1,1,2.43,24,32811,23,35,1087
170,1,1,2.67,24,60660,18,37,672.63
171,1,1,2.76,24,75228,20,24,944.1
172,1,1,2.87,24,8221,20,39,1054.3
173,1,1,2.53,24,76040,15,39,793.38
174,1,1,2.67,24,76039,16,33,623.66
175,1,1,2.79,24,84044,20,43,762.07
176,1,1,2.52,24,60008,20,25,1142.91
177,1,1,2.54,24,33351,15,38,857.51
178,1,1,2.47,24,41091,26,27,886.67
179,1,1,2.54,24,12302,22,34,1081.8
180,1,1,2.71,24,33411,14,57,961.25
181,1,1,2.55,24,95973,18,36,1053.24
182,1,1,2.7,24,83644,17,36,956.82
183,1,1,2.64,24,2452,17,32,1017.13
184,1,1,2.49,24,80634,23,41,883.55
185,1,1,2.81,24,60173,19,39,1115.26
186,1,1,2.59,24,99218,18,37,1057.61
187,1,1,2.53,24,85335,19,41,786.91
188,1,1,2.88,24,14626,14,32,880.3
189,1,1,3.16,24,67525,20,42,1090.07
190,1,1,2.63,24,3044,11,37,1087.55
191,1,1,2.49,24,32812,16,27,690.46
192,1,1,2.45,24,92591,16,43,1122.63
193,1,1,2.57,24,6614,9,40,967.07
194,1,1,2.5,24,11763,26,49,1224.88
195,1,1,2.6,24,62960,18,24,1114.24
196,1,1,2.5,24,34480,14,40,946.12
197,1,1,2.53,24,7719,12,49,681.7
198,1,1,2.54,24,49713,10,37,988.23
199,1,1,2.65,24,60445,15,33,1607.27
200,1,1,2.44,24,32258,16,41,1712.22
1,0,0,2.95,25,37166,19,29,889.44
2,0,0,2.65,25,11692,20,37,1126.18
3,0,0,2.64,25,34711,20,37,929.12
4,0,0,2.5,25,1904,15,38,839.54
5,0,0,2.7,25,19143,15,28,886.33
6,0,0,2.69,25,39429,16,22,881.55
7,0,0,2.51,25,70726,13,47,1129.05
8,0,0,2.6,25,35216,20,39,991.65
9,0,0,2.6,25,55104,20,30,831.8
10,0,0,2.46,25,85027,17,47,920.42
11,0,0,2.52,25,30019,22,26,877.37
12,0,0,2.61,25,85043,17,41,1164.84
13,0,0,2.51,25,87113,17,37,1186.03
14,0,0,2.65,25,35007,11,15,1029.87
15,0,0,2.5,25,78664,13,20,1065.01
16,0,0,2.5,25,43068,15,23,957.44
17,0,0,2.54,25,62690,16,31,448.22
18,0,0,2.63,25,44095,23,27,735.69
19,0,0,2.77,25,15202,13,35,1004.2
20,0,0,2.47,25,11801,12,37,1093.2
21,0,0,2.54,25,10462,16,36,909.05
22,0,0,2.5,25,10312,11,32,772.27
23,0,0,3,25,93727,14,43,882.93
24,0,0,2.6,25,10567,10,30,918.15
25,0,0,3.08,25,95677,12,30,663.29
26,0,0,2.73,25,8840,18,38,881.22
27,0,0,2.49,25,32822,14,34,985.57
28,0,0,2.52,25,2191,17,31,944.84
29,0,0,2.58,25,35674,20,23,925.38
30,0,0,3.19,25,32205,8,25,835.53
31,0,0,2.44,25,33325,16,37,829.86
32,0,0,2.83,25,58078,12,40,742.25
33,0,0,2.64,25,48105,18,22,780.6
34,0,0,2.76,25,14617,16,28,675.64
35,0,0,2.59,25,80231,13,33,814.85
36,0,0,2.94,25,32822,16,35,936.02
37,0,0,3.96,25,78046,14,31,722.05
38,0,0,3.66,25,90270,14,15,957.97
39,0,0,3.02,25,21228,20,21,617.86
40,0,0,2.48,25,61275,13,45,984.14
41,0,0,4.03,25,49643,20,37,876.6
42,0,0,2.7,25,21502,17,37,1308.07
43,0,0,2.53,25,78748,24,34,1021.99
44,0,0,2.44,25,33023,24,29,1518.09
45,0,0,2.51,25,11040,14,37,872.69
46,0,0,2.5,25,78413,18,38,1169.4
47,0,0,2.6,25,19118,15,36,1189.05
48,0,0,2.78,25,23838,11,21,836.47
49,0,0,2.55,25,44067,16,35,548.92
50,0,0,2.56,25,70582,17,33,708.34
51,0,0,2.55,25,90254,17,28,625.19
52,0,0,2.55,25,12550,18,36,840.93
53,0,0,2.71,25,94591,15,29,1037.83
54,0,0,2.62,25,75460,12,26,894.6
55,0,0,2.53,25,53207,20,36,1032.69
56,0,0,3.78,25,85390,18,28,756.31
57,0,0,2.5,25,33615,16,39,770.29
58,0,0,2.69,25,90029,8,31,860.58
59,0,0,2.52,25,27518,22,29,1089.35
60,0,0,2.71,25,85719,20,42,694.61
61,0,0,2.51,25,53548,13,31,1117.48
62,0,0,2.67,25,40228,18,42,977.29
63,0,0,2.57,25,43616,16,39,913.55
64,0,0,2.69,25,7044,13,38,729.66
65,0,0,2.52,25,83622,22,27,1069.62
66,0,0,2.75,25,75181,13,35,943.66
67,0,0,2.79,25,60502,14,30,733
68,0,0,2.9,25,70570,14,34,1070.25
69,0,0,2.62,25,85053,16,29,736.12
70,0,0,2.53,25,8021,15,27,579.65
71,0,0,2.46,25,85212,8,46,932.02
72,0,0,3.1,25,8731,13,35,1098.73
73,0,0,2.5,25,28173,13,34,977.23
74,0,0,3.86,25,23881,17,28,966.44
75,0,0,2.59,25,29170,15,40,875.13
76,0,0,2.5,25,18252,18,27,1120.01
77,0,0,2.58,25,77489,27,43,1130.63
78,0,0,2.46,25,96814,24,24,1151.38
79,0,0,2.6,25,10465,22,32,893.63
80,0,0,2.62,25,75006,27,40,1016.1
81,0,0,2.66,25,91352,10,44,1090.69
82,0,0,2.48,25,8054,17,43,993.68
83,0,0,2.51,25,33433,15,44,760.51
84,0,0,2.61,25,44405,13,15,1160.05
85,0,0,2.67,25,23462,13,34,444.07
86,0,0,2.68,25,37087,17,34,1019.46
87,0,0,2.5,25,80014,19,31,993.86
88,0,0,2.78,25,27571,14,41,768.7
89,0,0,2.61,25,52632,14,34,987.37
90,0,0,2.56,25,7110,15,28,630.88
91,0,0,2.58,25,85053,17,45,1046.03
92,0,0,2.63,25,76021,19,34,811.66
93,0,0,2.49,25,92562,17,30,918.13
94,0,0,2.63,25,11727,20,26,1046.19
95,0,0,2.67,25,30701,14,40,789.07
96,0,0,2.41,25,92104,15,41,1316.04
97,0,0,2.71,25,48906,31,31,1198.15
98,0,0,2.64,25,87112,20,36,1122.73
99,0,0,2.6,25,49783,15,27,982.02
100,0,0,2.57,25,11222,18,28,982.16
101,1,1,2.8,25,66205,15,25,591.36
102,1,1,4.11,25,47872,9,27,688.2
103,1,1,2.71,25,11901,18,45,931.88
104,1,1,2.92,25,90022,17,31,918.49
105,1,1,4,25,77845,14,33,295.62
106,1,1,2.62,25,46310,19,30,1246.04
107,1,1,2.61,25,8690,18,35,1016.17
108,1,1,3.98,25,35803,13,38,599.2
109,1,1,2.74,25,75212,18,47,865.99
110,1,1,2.53,25,83854,20,43,789.22
111,1,1,2.43,25,85022,13,48,965.75
112,1,1,2.49,25,67601,22,45,1022.07
113,1,1,2.64,25,2324,12,26,1223.51
114,1,1,2.53,25,62401,23,23,969.93
115,1,1,2.75,25,91402,21,32,915.21
116,1,1,2.61,25,43119,20,29,1033.34
117,1,1,2.58,25,67601,15,46,1121.79
118,1,1,2.47,25,68039,17,26,1054.43
119,1,1,2.58,25,45331,15,40,1138.03
120,1,1,2.69,25,37042,14,40,635.1
121,1,1,2.51,25,15062,19,33,899.13
122,1,1,2.73,25,75088,21,40,930.9
123,1,1,2.73,25,55379,12,33,864.01
124,1,1,2.63,25,60051,26,37,984.06
125,1,1,2.56,25,48838,19,36,681.49
126,1,1,2.73,25,90044,17,35,1080.55
127,1,1,2.51,25,95650,14,34,950.23
128,1,1,2.69,25,7060,19,41,623.85
129,1,1,2.53,25,21224,15,31,872.93
130,1,1,2.66,25,46055,21,44,906.59
131,1,1,2.51,25,40118,21,30,1048.54
132,1,1,2.58,25,90280,15,32,1028.7
133,1,1,2.77,25,21208,19,35,643.24
134,1,1,2.48,25,18045,17,31,1279.47
135,1,1,2.79,25,70001,13,24,1209.68
136,1,1,2.87,25,21043,15,27,946.82
137,1,1,2.82,25,25701,18,37,930.39
138,1,1,2.54,25,32801,17,42,1042.74
139,1,1,2.61,25,90006,25,53,1060.75
140,1,1,3.19,25,13211,17,29,1138.07
141,1,1,3.88,25,33460,19,19,391.52
142,1,1,2.59,25,20705,20,58,873.37
143,1,1,2.53,25,28547,14,29,886.07
144,1,1,2.46,25,33027,18,41,790.42
145,1,1,2.47,25,32024,19,43,960.1
146,1,1,2.7,25,32609,18,22,1053.26
147,1,1,2.55,25,80916,16,38,814.25
148,1,1,2.59,25,11411,17,56,837.72
149,1,1,3.64,25,37771,17,33,630.05
150,1,1,3.22,25,37916,21,43,1070.74
151,1,1,2.77,25,90501,19,34,1035.6
152,1,1,2.52,25,76034,18,52,1421.36
153,1,1,2.61,25,96826,18,50,1077.98
154,1,1,2.62,25,87144,21,46,693.81
155,1,1,2.75,25,27587,19,36,683.31
156,1,1,2.53,25,45858,17,35,1176.14
157,1,1,2.49,25,91356,18,31,1335.91
158,1,1,2.69,25,53186,16,40,1128.98
159,1,1,3.05,25,90303,14,36,894.63
160,1,1,2.4,25,33023,8,39,863.27
161,1,1,2.5,25,53188,13,34,839.18
162,1,1,2.56,25,14850,20,45,812.06
163,1,1,2.71,25,48135,17,57,953.36
164,1,1,2.53,25,48188,12,36,841.79
165,1,1,2.57,25,19111,21,25,1136.15
166,1,1,2.53,25,7107,20,37,879.74
167,1,1,2.7,25,53090,16,41,955.71
168,1,1,2.57,25,11717,22,45,956.16
169,1,1,2.43,25,32811,19,30,1367.19
170,1,1,2.67,25,60660,12,39,1120.87
171,1,1,2.76,25,75228,12,24,599.95
172,1,1,2.87,25,8221,15,37,904.99
173,1,1,2.53,25,76040,21,33,671.27
174,1,1,2.67,25,76039,14,27,1241.61
175,1,1,2.79,25,84044,12,14,1092.18
176,1,1,2.52,25,60008,15,33,1052.52
177,1,1,2.54,25,33351,17,36,939.25
178,1,1,2.47,25,41091,22,41,548.96
179,1,1,2.54,25,12302,16,29,1053.86
180,1,1,2.71,25,33411,14,38,800.67
181,1,1,2.55,25,95973,16,20,789.36
182,1,1,2.7,25,83644,21,30,1015.61
183,1,1,2.64,25,2452,16,26,924.88
184,1,1,2.49,25,80634,17,30,1051.2
185,1,1,2.81,25,60173,19,30,1038.13
186,1,1,2.59,25,99218,16,48,1260.23
187,1,1,2.53,25,85335,13,26,1145.62
188,1,1,2.88,25,14626,16,40,739.02
189,1,1,3.16,25,67525,21,31,1214.82
190,1,1,2.63,25,3044,9,37,1198.73
191,1,1,2.49,25,32812,23,33,1124.41
192,1,1,2.45,25,92591,19,31,1391.62
193,1,1,2.57,25,6614,16,36,944.85
194,1,1,2.5,25,11763,15,24,896.09
195,1,1,2.6,25,62960,21,56,1231.6
196,1,1,2.5,25,34480,14,35,1497.16
197,1,1,2.53,25,7719,18,33,450.88
198,1,1,2.54,25,49713,12,42,1038.19
199,1,1,2.65,25,60445,18,25,907.48
200,1,1,2.44,25,32258,15,41,777.19
1,0,0,2.95,26,37166,7,33,659.18
2,0,0,2.65,26,11692,19,43,796.6
3,0,0,2.64,26,34711,12,28,764.28
4,0,0,2.5,26,1904,18,35,1005.13
5,0,0,2.7,26,19143,17,48,1104.71
6,0,0,2.69,26,39429,17,30,1089.49
7,0,0,2.51,26,70726,14,38,962.37
8,0,0,2.6,26,35216,16,40,552.88
9,0,0,2.6,26,55104,19,37,1091.57
10,0,0,2.46,26,85027,18,26,1062.27
11,0,0,2.52,26,30019,13,26,700.43
12,0,0,2.61,26,85043,13,27,630.65
13,0,0,2.51,26,87113,15,25,1082.4
14,0,0,2.65,26,35007,19,32,1105.82
15,0,0,2.5,26,78664,12,31,1149.38
16,0,0,2.5,26,43068,11,33,1005.85
17,0,0,2.54,26,62690,20,39,459.88
18,0,0,2.63,26,44095,17,28,928.77
19,0,0,2.77,26,15202,16,38,555.53
20,0,0,2.47,26,11801,19,25,1104.37
21,0,0,2.54,26,10462,16,38,1016.1
22,0,0,2.5,26,10312,18,38,1001.71
23,0,0,3,26,93727,17,20,1099.66
24,0,0,2.6,26,10567,16,26,1202.21
25,0,0,3.08,26,95677,24,39,1003.86
26,0,0,2.73,26,8840,18,52,1316.26
27,0,0,2.49,26,32822,13,38,1249.79
28,0,0,2.52,26,2191,22,32,1026.58
29,0,0,2.58,26,35674,14,31,802.81
30,0,0,3.19,26,32205,15,25,718.27
31,0,0,2.44,26,33325,21,34,903.07
32,0,0,2.83,26,58078,21,34,935.89
33,0,0,2.64,26,48105,18,41,1176.05
34,0,0,2.76,26,14617,23,43,906.54
35,0,0,2.59,26,80231,23,24,790.65
36,0,0,2.94,26,32822,17,33,337.27
37,0,0,3.96,26,78046,13,23,568.16
38,0,0,3.66,26,90270,17,17,627.92
39,0,0,3.02,26,21228,15,38,666.73
40,0,0,2.48,26,61275,18,11,1327.79
41,0,0,4.03,26,49643,14,22,1163.57
42,0,0,2.7,26,21502,14,31,1040.94
43,0,0,2.53,26,78748,21,35,1105.89
44,0,0,2.44,26,33023,18,24,1055.97
45,0,0,2.51,26,11040,22,38,937.16
46,0,0,2.5,26,78413,15,40,1008.19
47,0,0,2.6,26,19118,16,34,932
48,0,0,2.78,26,23838,18,36,1295.95
49,0,0,2.55,26,44067,18,26,845.66
50,0,0,2.56,26,70582,14,33,721.74
51,0,0,2.55,26,90254,18,44,717.6
52,0,0,2.55,26,12550,16,48,1027.5
53,0,0,2.71,26,94591,22,39,1284.2
54,0,0,2.62,26,75460,12,44,1215.2
55,0,0,2.53,26,53207,15,51,793.31
56,0,0,3.78,26,85390,9,31,732.94
57,0,0,2.5,26,33615,20,31,1385.77
58,0,0,2.69,26,90029,17,40,766.73
59,0,0,2.52,26,27518,15,29,924.97
60,0,0,2.71,26,85719,16,44,771.77
61,0,0,2.51,26,53548,14,23,869.23
62,0,0,2.67,26,40228,24,34,861.76
63,0,0,2.57,26,43616,18,46,1075.59
64,0,0,2.69,26,7044,19,43,1421.43
65,0,0,2.52,26,83622,14,24,1219.06
66,0,0,2.75,26,75181,16,45,593.25
67,0,0,2.79,26,60502,21,27,1316.22
68,0,0,2.9,26,70570,10,40,1006
69,0,0,2.62,26,85053,18,42,1066.62
70,0,0,2.53,26,8021,22,44,1115.82
71,0,0,2.46,26,85212,20,28,1241.2
72,0,0,3.1,26,8731,20,31,1023.16
73,0,0,2.5,26,28173,13,32,1010.28
74,0,0,3.86,26,23881,12,33,909.87
75,0,0,2.59,26,29170,20,39,1287.57
76,0,0,2.5,26,18252,18,44,1090.93
77,0,0,2.58,26,77489,22,37,1127.88
78,0,0,2.46,26,96814,21,29,1080.09
79,0,0,2.6,26,10465,19,14,1010.49
80,0,0,2.62,26,75006,18,31,1066.28
81,0,0,2.66,26,91352,19,37,801.74
82,0,0,2.48,26,8054,23,35,918.76
83,0,0,2.51,26,33433,23,30,1258.44
84,0,0,2.61,26,44405,15,28,976.53
85,0,0,2.67,26,23462,21,37,846.31
86,0,0,2.68,26,37087,16,18,841.17
87,0,0,2.5,26,80014,15,44,885.86
88,0,0,2.78,26,27571,14,52,827.85
89,0,0,2.61,26,52632,16,40,693.28
90,0,0,2.56,26,7110,21,32,925.36
91,0,0,2.58,26,85053,16,38,633.39
92,0,0,2.63,26,76021,18,48,1276.26
93,0,0,2.49,26,92562,16,48,833.75
94,0,0,2.63,26,11727,20,23,1126.3
95,0,0,2.67,26,30701,18,29,1042.45
96,0,0,2.41,26,92104,18,36,597.79
97,0,0,2.71,26,48906,15,39,893.66
98,0,0,2.64,26,87112,12,47,837.09
99,0,0,2.6,26,49783,12,34,1009.53
100,0,0,2.57,26,11222,18,43,1116.18
101,1,1,2.8,26,66205,15,29,835.76
102,1,1,4.11,26,47872,15,37,475.62
103,1,1,2.71,26,11901,16,38,348.64
104,1,1,2.92,26,90022,15,40,1287.95
105,1,1,4,26,77845,13,42,515.54
106,1,1,2.62,26,46310,15,31,1073.96
107,1,1,2.61,26,8690,17,42,1113.09
108,1,1,3.98,26,35803,11,50,799.68
109,1,1,2.74,26,75212,14,28,909.29
110,1,1,2.53,26,83854,20,50,1167.28
111,1,1,2.43,26,85022,20,32,865.99
112,1,1,2.49,26,67601,16,36,1007.02
113,1,1,2.64,26,2324,15,30,1202.86
114,1,1,2.53,26,62401,24,54,1139.24
115,1,1,2.75,26,91402,15,36,815.58
116,1,1,2.61,26,43119,21,33,918.22
117,1,1,2.58,26,67601,16,41,960.85
